gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1303877339	246ad1f8-e75c-419d-b97e-16dde697ae30	4339011	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	峨眉山金龙寺附近	四川	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	29.496119	103.398589							1946-01-01T00:00:00			1946	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9928c68-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		胡文光			2021-03-30T10:02:00.329Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303877336	246ad1f8-e75c-419d-b97e-16dde697ae30	4339195	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	峨眉山龙升岗附近	四川	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	29.496119	103.398589							1946-01-01T00:00:00			1946	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e99239e4-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		胡文光			2021-03-30T10:02:00.443Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303877322	246ad1f8-e75c-419d-b97e-16dde697ae30	4339140	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	空	台湾	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1905-01-01T00:00:00			1905	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e992529c-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		Tanaka			2021-03-30T10:01:58.230Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303877319	246ad1f8-e75c-419d-b97e-16dde697ae30	4339010	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	峨眉山清音阁附近	四川	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	29.496119	103.398589							1946-01-01T00:00:00			1946	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9928cda-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		胡文光			2021-03-30T10:02:00.435Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303877276	246ad1f8-e75c-419d-b97e-16dde697ae30	4338821	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	滑水山	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	24.186045	113.415062							1931-01-01T00:00:00			1931	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e992e30a-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		牛春山			2021-03-30T10:02:00.329Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303877259	246ad1f8-e75c-419d-b97e-16dde697ae30	4338921	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	天孟	福建	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1931-01-01T00:00:00			1931	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e992b4d3-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		Y.Lin			2021-03-30T10:01:58.101Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303877213	246ad1f8-e75c-419d-b97e-16dde697ae30	4338823	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	滑水山	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	25.22845	113.217309							1933-01-01T00:00:00			1933	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e992e22b-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		许纬东			2021-03-30T10:02:00.268Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303877200	246ad1f8-e75c-419d-b97e-16dde697ae30	4338822	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	烟竹山	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	25.124499	113.773813							1930-01-01T00:00:00			1930	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e992e29b-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		高锡朋			2021-03-30T10:02:00.442Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303877172	246ad1f8-e75c-419d-b97e-16dde697ae30	4338622	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	大帽山	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	24.33566	116.625881							1932-01-01T00:00:00			1932	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9933c2e-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		W.T.Tsang			2021-03-30T10:02:00.324Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303877171	246ad1f8-e75c-419d-b97e-16dde697ae30	4338436	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	沙口乡滑水山阿婆髻岭旁	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	24.186045	113.415062							1943-01-01T00:00:00			1943	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9938f78-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		梁宝汉			2021-03-30T10:02:00.250Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303877156	246ad1f8-e75c-419d-b97e-16dde697ae30	4338528	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	Y.Foo-ning,long-may	云南	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1940-01-01T00:00:00			1940	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9936653-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		C.W.Wang			2021-03-30T10:02:00.442Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303877141	246ad1f8-e75c-419d-b97e-16dde697ae30	4338624	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	台蕉山	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	23.869209	116.94221							1931-01-01T00:00:00			1931	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9933b4e-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		陈念劬			2021-03-30T10:01:58.100Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303877139	246ad1f8-e75c-419d-b97e-16dde697ae30	4338438	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	沙口乡滑水山南坑蔼坛垠山脊	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	24.186045	113.415062							1943-01-01T00:00:00			1943	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9938e98-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		梁宝汉			2021-03-30T10:02:00.435Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303877114	246ad1f8-e75c-419d-b97e-16dde697ae30	4338623	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	滑水山	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1932-01-01T00:00:00			1932	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9933bbf-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		邓良			2021-03-30T10:02:00.268Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303877096	246ad1f8-e75c-419d-b97e-16dde697ae30	4338437	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	沙口乡滑水北坑大蛇子岭麓	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	24.186045	113.415062							1943-01-01T00:00:00			1943	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9938f08-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		梁宝汉			2021-03-30T10:02:00.328Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303867767	246ad1f8-e75c-419d-b97e-16dde697ae30	4302904	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	沙口乡滑水山北坑近口	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	24.186045	113.415062							1943-01-01T00:00:00			1943	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9d44a77-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		梁宝汉			2021-03-30T10:02:00.190Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303867746	246ad1f8-e75c-419d-b97e-16dde697ae30	4302693	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	梯下佰公石	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	24.813781	113.184435							1938-01-01T00:00:00			1938	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9d4a98a-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		刘心祈			2021-03-30T10:02:00.209Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303867737	246ad1f8-e75c-419d-b97e-16dde697ae30	4302749	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	山川乡黄石涌	广西	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	25.897942	111.009947							1936-01-01T00:00:00			1936	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9d48fe4-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		钟济新			2021-03-30T10:01:57.875Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303867706	246ad1f8-e75c-419d-b97e-16dde697ae30	4302574	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	峨眉山白龙洞附近	四川	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	29.496119	103.398589							1946-01-01T00:00:00			1946	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9d4e020-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		胡文光			2021-03-30T10:01:57.937Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303867701	246ad1f8-e75c-419d-b97e-16dde697ae30	4302554	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	空	台湾	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1919-01-01T00:00:00			1919	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9d4e918-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		Tanaka			2021-03-30T10:01:58.037Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303867690	246ad1f8-e75c-419d-b97e-16dde697ae30	4302571	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	峨眉山万年寺附近	四川	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	29.496119	103.398589							1946-01-01T00:00:00			1946	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9d4e17d-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		胡文光			2021-03-30T10:02:00.604Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303867017	246ad1f8-e75c-419d-b97e-16dde697ae30	4300269	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	空	四川	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1926-01-01T00:00:00			1926	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9d90a35-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		方文培			2021-03-30T10:02:00.077Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303866993	246ad1f8-e75c-419d-b97e-16dde697ae30	4300285	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	戴云寺	福建	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1930-01-01T00:00:00			1930	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9d90265-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		B.C.Chung			2021-03-30T10:02:00.187Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303866965	246ad1f8-e75c-419d-b97e-16dde697ae30	4300175	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	峨眉山保亭寺附近	四川	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	29.496119	103.398589							1941-01-01T00:00:00			1941	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9d933cc-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		方文培			2021-03-30T10:01:58.019Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303866918	246ad1f8-e75c-419d-b97e-16dde697ae30	4299996	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	济桥中大林场细梨坑	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	25.22845	113.217309							1943-01-01T00:00:00			1943	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9d985bd-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		Ling & Liang			2021-03-30T10:02:00.207Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303866910	246ad1f8-e75c-419d-b97e-16dde697ae30	4300085	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	空	福建	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1924-01-01T00:00:00			1924	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9d95bff-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		H.H.Chung			2021-03-30T10:01:58.018Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303866760	246ad1f8-e75c-419d-b97e-16dde697ae30	4299541	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	空	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	25.22845	113.217309							1929-01-01T00:00:00			1929	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9da56fa-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		左景烈			2021-03-30T10:02:00.317Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303866757	246ad1f8-e75c-419d-b97e-16dde697ae30	4299578	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	洪连坑	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	25.22845	113.217309							1930-01-01T00:00:00			1930	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9da4677-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		陈念劬			2021-03-30T10:02:00.076Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303866749	246ad1f8-e75c-419d-b97e-16dde697ae30	4299631	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	滑水山	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1932-01-01T00:00:00			1932	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9da2ea3-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		邓良			2021-03-30T10:01:58.016Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303866724	246ad1f8-e75c-419d-b97e-16dde697ae30	4299467	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	北江	广东	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1927-01-01T00:00:00			1927	5332927	5332927	PRESERVED_SPECIMEN	IBSC		e9da7821-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		陈焕镛			2021-03-30T10:02:00.317Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303798710	f9336171-e9a9-4147-b9f6-2d6c133afffd	6653000	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	Na Pao Kou	广西	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	25.635742	109.592453							1933-01-01T00:00:00			1933	5332927	5332927	PRESERVED_SPECIMEN	PE		dbd3fef4-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		Albert N.Steward et al.			2021-03-30T13:18:06.978Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303765084	f9336171-e9a9-4147-b9f6-2d6c133afffd	6451895	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	天童山	浙江	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	29.784399	121.506547							1926-01-01T00:00:00			1926	5332927	5332927	PRESERVED_SPECIMEN	PE		dd39c086-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		Anonymous			2021-03-30T13:18:06.811Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303765077	f9336171-e9a9-4147-b9f6-2d6c133afffd	6451807	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN		湖南	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1937-01-01T00:00:00			1937	5332927	5332927	PRESERVED_SPECIMEN	PE		dd39e798-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		Anonymous			2021-03-30T13:18:05.523Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303765075	f9336171-e9a9-4147-b9f6-2d6c133afffd	6451900	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN		浙江	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	28.074413	119.141815							1934-01-01T00:00:00			1934	5332927	5332927	PRESERVED_SPECIMEN	PE		dd39be3e-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		贺贤育			2021-03-30T13:18:05.494Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303765073	f9336171-e9a9-4147-b9f6-2d6c133afffd	6451899	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN		浙江	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	29.98515	121.627783							1934-01-01T00:00:00			1934	5332927	5332927	PRESERVED_SPECIMEN	PE		dd39beb0-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		陈诗			2021-03-30T13:18:05.498Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303765071	f9336171-e9a9-4147-b9f6-2d6c133afffd	6451772	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	大庙口	湖南	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	26.397549	111.299808							1948-01-01T00:00:00			1948	5332927	5332927	PRESERVED_SPECIMEN	PE		dd39f6fa-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		Y.Liu			2021-03-30T13:18:07.155Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303765068	f9336171-e9a9-4147-b9f6-2d6c133afffd	6451874	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	盛山坞	浙江	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	28.074413	119.141815							1915-01-01T00:00:00			1915	5332927	5332927	PRESERVED_SPECIMEN	PE		dd39ca4d-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		Anonymous			2021-03-30T13:18:06.887Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303765062	f9336171-e9a9-4147-b9f6-2d6c133afffd	6451766	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN		湖南	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f	25.39996	112.948819							1943-01-01T00:00:00			1943	5332927	5332927	PRESERVED_SPECIMEN	PE		dd39f9a2-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		陈少卿			2021-03-30T13:18:05.527Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303765059	f9336171-e9a9-4147-b9f6-2d6c133afffd	6451879	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN	瑞岩寺	浙江	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1922-01-01T00:00:00			1922	5332927	5332927	PRESERVED_SPECIMEN	PE		dd39c79e-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		Anonymous			2021-03-30T13:18:05.523Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1303765058	f9336171-e9a9-4147-b9f6-2d6c133afffd	6451800	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Castanopsis	Castanopsis fargesii		SPECIES	Castanopsis fargesii Franch.	Castanopsis fargesii		CN		湖南	PRESENT		a2fa5b68-3ebf-4845-abc5-f456d251386f									1931-01-01T00:00:00			1931	5332927	5332927	PRESERVED_SPECIMEN	PE		dd39ea3a-b6bf-11e1-8c2f-acd112e444a7				CC_BY_4_0		H.F.Chow			2021-03-30T13:18:05.633Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
